Date,Temperature,Snowfall,Activity,Visitors,Rating
2024-02-13 07:00:00,2.6,0.9,Skiing,115,3
2024-02-13 08:00:00,-4.2,3.2,Snowboarding,120,2
2024-02-13 09:00:00,-19.6,17.8,Snowboarding,98,5
2024-02-13 10:00:00,-8.1,2.3,Ice Skating,21,2
2024-02-13 11:00:00,-12.5,2.3,Skiing,80,5
2024-02-13 12:00:00,-1.8,1.1,Ice Skating,80,3
2024-02-13 13:00:00,8.4,0.6,Snowboarding,128,5
2024-02-13 14:00:00,-23.8,6.7,Ice Skating,141,5
2024-02-13 15:00:00,-3.8,7.3,Snowboarding,198,5
2024-02-13 16:00:00,-6.6,17.4,Skiing,182,5
2024-02-13 17:00:00,1.7,7.4,Ice Skating,104,1
2024-02-13 18:00:00,-2.9,1.4,Ice Skating,187,1
2024-02-13 19:00:00,-12.5,0.2,Ice Skating,59,1
2024-02-13 20:00:00,-8.2,21.1,Ice Skating,112,1
2024-02-13 21:00:00,-13.0,2.1,Ice Skating,185,2
2024-02-13 22:00:00,5.8,1.9,Skiing,32,4
2024-02-13 23:00:00,,11.8,Skiing,99,5
2024-02-14 00:00:00,14.0,4.4,Ice Skating,102,2
2024-02-14 01:00:00,-5.6,1.2,Snowboarding,17,1
2024-02-14 02:00:00,-12.1,11.0,Snowboarding,38,5
2024-02-14 03:00:00,-20.1,25.1,Ice Skating,180,4
2024-02-14 04:00:00,-23.0,0.5,Ice Skating,62,5
2024-02-14 05:00:00,-20.8,9.9,Skiing,143,3
2024-02-14 06:00:00,-2.3,2.5,Skiing,33,3
2024-02-14 07:00:00,,3.7,Ice Skating,129,2
2024-02-14 08:00:00,-20.8,12.3,Ice Skating,133,4
2024-02-14 09:00:00,4.0,18.1,Snowboarding,151,2
2024-02-14 10:00:00,-9.8,1.5,Skiing,61,5
2024-02-14 11:00:00,-3.5,1.2,Ice Skating,79,4
2024-02-14 12:00:00,11.1,0.4,Skiing,13,2
2024-02-14 13:00:00,4.0,4.1,Ice Skating,195,5
2024-02-14 14:00:00,-7.7,0.1,Ice Skating,125,1
2024-02-14 15:00:00,,2.7,Ice Skating,46,5
2024-02-14 16:00:00,-26.5,0.4,Ice Skating,57,2
2024-02-14 17:00:00,-12.2,2.6,Snowboarding,131,4
2024-02-14 18:00:00,-7.1,0.2,Ice Skating,48,4
2024-02-14 19:00:00,-14.9,9.0,Snowboarding,101,1
2024-02-14 20:00:00,-6.3,1.2,Snowboarding,75,2
2024-02-14 21:00:00,-4.2,2.0,Ice Skating,22,1
2024-02-14 22:00:00,-7.2,10.2,Skiing,69,3
2024-02-14 23:00:00,-11.5,6.9,Skiing,135,5
2024-02-15 00:00:00,-3.3,1.2,Ice Skating,178,3
2024-02-15 01:00:00,-0.6,0.4,Ice Skating,41,3
2024-02-15 02:00:00,-15.9,6.3,Ice Skating,189,1
2024-02-15 03:00:00,9.1,2.5,Skiing,142,1
2024-02-15 04:00:00,-6.0,7.3,Skiing,75,5
2024-02-15 05:00:00,-4.8,2.9,Ice Skating,87,1
2024-02-15 06:00:00,2.1,2.1,Skiing,189,1
2024-02-15 07:00:00,,3.0,Snowboarding,135,1
2024-02-15 08:00:00,4.5,6.9,Skiing,186,1
2024-02-15 09:00:00,-2.1,11.6,Skiing,38,1
2024-02-15 10:00:00,-11.1,0.3,Ice Skating,175,3
2024-02-15 11:00:00,-1.4,3.7,Snowboarding,79,3
2024-02-15 12:00:00,-16.4,0.2,Ice Skating,145,5
2024-02-15 13:00:00,-3.9,3.2,Skiing,196,4
2024-02-15 14:00:00,-5.3,10.8,Snowboarding,64,5
2024-02-15 15:00:00,-7.1,2.2,Ice Skating,119,2
2024-02-15 16:00:00,-6.3,13.5,Skiing,11,5
2024-02-15 17:00:00,-23.8,5.0,Snowboarding,163,5
2024-02-15 18:00:00,-10.5,13.6,Ice Skating,72,1
2024-02-15 19:00:00,-4.1,7.1,Snowboarding,26,1
2024-02-15 20:00:00,-3.4,0.5,Skiing,68,1
2024-02-15 21:00:00,-15.3,1.3,Ice Skating,97,4
2024-02-15 22:00:00,7.7,2.5,Skiing,25,1
2024-02-15 23:00:00,-13.7,0.9,Snowboarding,67,2
2024-02-16 00:00:00,4.7,3.4,Skiing,59,3
2024-02-16 01:00:00,-0.7,3.2,Snowboarding,163,2
2024-02-16 02:00:00,-11.5,15.6,Ice Skating,26,4
2024-02-16 03:00:00,12.8,2.8,Skiing,123,1
2024-02-16 04:00:00,-16.9,7.7,Ice Skating,55,5
2024-02-16 05:00:00,4.2,14.2,Ice Skating,115,3
2024-02-16 06:00:00,5.0,10.5,Ice Skating,136,4
2024-02-16 07:00:00,-11.7,1.2,Ice Skating,59,2
2024-02-16 08:00:00,8.9,3.4,Skiing,180,1
2024-02-16 09:00:00,-7.5,2.1,Skiing,127,4
2024-02-16 10:00:00,-2.1,2.6,Ice Skating,185,4
2024-02-16 11:00:00,-2.4,2.2,Ice Skating,77,5
2024-02-16 12:00:00,,8.8,Snowboarding,156,5
2024-02-16 13:00:00,3.1,3.0,Ice Skating,162,5
2024-02-16 14:00:00,2.9,3.7,Snowboarding,155,2
2024-02-16 15:00:00,-22.5,20.2,Snowboarding,60,5
2024-02-16 16:00:00,8.0,0.3,Ice Skating,155,4
2024-02-16 17:00:00,-21.6,3.3,Skiing,121,4
2024-02-16 18:00:00,5.3,7.4,Snowboarding,195,4
2024-02-16 19:00:00,6.3,0.8,Skiing,73,3
2024-02-16 20:00:00,-15.9,4.7,Ice Skating,194,3
2024-02-16 21:00:00,-9.1,1.4,Ice Skating,154,2
2024-02-16 22:00:00,-16.1,10.1,Ice Skating,68,5
2024-02-16 23:00:00,-7.1,2.0,Ice Skating,152,4
2024-02-17 00:00:00,-8.1,2.0,Snowboarding,109,5
2024-02-17 01:00:00,2.8,4.6,Snowboarding,35,4
2024-02-17 02:00:00,8.1,1.0,Skiing,185,3
2024-02-17 03:00:00,9.0,1.7,Skiing,23,4
2024-02-17 04:00:00,-10.6,2.7,Snowboarding,131,2
2024-02-17 05:00:00,-7.1,2.2,Ice Skating,18,1
2024-02-17 06:00:00,-21.8,3.7,Skiing,16,4
2024-02-17 07:00:00,-13.1,4.6,Snowboarding,192,2
2024-02-17 08:00:00,4.6,4.2,Skiing,149,3
2024-02-17 09:00:00,11.2,5.3,Snowboarding,154,3
2024-02-17 10:00:00,-17.3,1.8,Ice Skating,117,1
2024-02-17 11:00:00,-10.9,0.7,Snowboarding,145,5
2024-02-17 12:00:00,-5.3,7.2,Skiing,100,5
2024-02-17 13:00:00,-2.2,9.5,Snowboarding,133,4
2024-02-17 14:00:00,-13.1,1.5,Skiing,179,3
2024-02-17 15:00:00,-0.8,2.6,Skiing,174,2
2024-02-17 16:00:00,-9.7,3.5,Skiing,157,1
2024-02-17 17:00:00,-5.1,3.8,Ice Skating,10,5
2024-02-17 18:00:00,0.5,5.4,Ice Skating,18,4
2024-02-17 19:00:00,,0.2,Snowboarding,120,4
2024-02-17 20:00:00,-9.4,6.4,Snowboarding,33,3
2024-02-17 21:00:00,-6.1,0.3,Skiing,134,2
2024-02-17 22:00:00,-5.9,3.2,Ice Skating,171,2
2024-02-17 23:00:00,-8.7,8.8,Snowboarding,45,5
2024-02-18 00:00:00,-7.6,3.0,Snowboarding,13,4
2024-02-18 01:00:00,11.0,0.8,Ice Skating,166,3
2024-02-18 02:00:00,0.6,21.0,Skiing,96,2
2024-02-18 03:00:00,-8.0,11.0,Snowboarding,153,4
2024-02-18 04:00:00,2.0,7.4,Skiing,17,2
2024-02-18 05:00:00,-8.3,2.7,Ice Skating,100,1
2024-02-18 06:00:00,6.7,1.0,Ice Skating,48,2
2024-02-18 07:00:00,-1.3,14.2,Snowboarding,67,2
2024-02-18 08:00:00,-6.1,3.8,Snowboarding,149,4
2024-02-18 09:00:00,-0.5,9.6,Ice Skating,181,2
2024-02-18 10:00:00,-20.7,2.1,Skiing,13,2
2024-02-18 11:00:00,-16.3,2.0,Skiing,34,1
2024-02-18 12:00:00,,21.2,Ice Skating,76,2
2024-02-18 13:00:00,-3.6,3.7,Snowboarding,176,2
2024-02-18 14:00:00,12.3,0.8,Ice Skating,127,4
2024-02-18 15:00:00,17.3,1.2,Snowboarding,33,3
2024-02-18 16:00:00,,3.3,Skiing,15,1
2024-02-18 17:00:00,0.0,0.2,Snowboarding,106,2
2024-02-18 18:00:00,-23.0,3.1,Skiing,81,3
2024-02-18 19:00:00,-10.4,2.7,Ice Skating,170,4
2024-02-18 20:00:00,-12.9,7.6,Snowboarding,185,1
2024-02-18 21:00:00,-11.2,2.2,Skiing,133,4
2024-02-18 22:00:00,-6.7,20.2,Snowboarding,11,3
2024-02-18 23:00:00,-9.7,1.0,Skiing,47,1
2024-02-19 00:00:00,-24.8,4.5,Skiing,49,2
2024-02-19 01:00:00,2.5,0.5,Ice Skating,65,3
2024-02-19 02:00:00,-15.7,6.6,Ice Skating,112,4
2024-02-19 03:00:00,-2.6,26.3,Snowboarding,112,1
2024-02-19 04:00:00,15.7,8.6,Skiing,30,3
2024-02-19 05:00:00,-14.2,4.1,Ice Skating,124,3
2024-02-19 06:00:00,-30.3,3.3,Snowboarding,44,4
2024-02-19 07:00:00,-7.9,9.0,Ice Skating,76,4
2024-02-19 08:00:00,6.0,13.7,Snowboarding,197,2
2024-02-19 09:00:00,,22.6,Ice Skating,160,2
2024-02-19 10:00:00,-17.3,2.5,Ice Skating,160,3
2024-02-19 11:00:00,-0.0,23.5,Skiing,132,4
2024-02-19 12:00:00,-9.7,0.8,Skiing,51,3
2024-02-19 13:00:00,-6.1,1.5,Ice Skating,90,5
2024-02-19 14:00:00,21.4,0.5,Skiing,50,4
2024-02-19 15:00:00,-20.0,1.6,Ice Skating,123,5
2024-02-19 16:00:00,-2.5,7.3,Snowboarding,29,5
2024-02-19 17:00:00,-0.3,9.6,Ice Skating,18,4
2024-02-19 18:00:00,5.9,7.5,Ice Skating,66,2
2024-02-19 19:00:00,-4.0,5.0,Snowboarding,133,3
2024-02-19 20:00:00,-1.9,3.6,Snowboarding,154,1
2024-02-19 21:00:00,-8.9,6.2,Skiing,87,1
2024-02-19 22:00:00,-2.3,2.5,Snowboarding,27,4
2024-02-19 23:00:00,-8.4,9.2,Skiing,72,2
2024-02-20 00:00:00,1.2,5.7,Ice Skating,102,2
2024-02-20 01:00:00,-8.7,6.0,Snowboarding,35,2
2024-02-20 02:00:00,-1.2,3.8,Ice Skating,93,1
2024-02-20 03:00:00,-5.3,10.8,Skiing,22,5
2024-02-20 04:00:00,6.3,1.5,Snowboarding,128,1
2024-02-20 05:00:00,-5.5,2.4,Skiing,154,2
2024-02-20 06:00:00,-22.7,7.5,Skiing,124,1
2024-02-20 07:00:00,7.6,3.4,Snowboarding,35,1
2024-02-20 08:00:00,-14.1,11.0,Snowboarding,143,3
2024-02-20 09:00:00,-11.5,2.1,Skiing,90,4
2024-02-20 10:00:00,-11.0,2.3,Snowboarding,141,5
2024-02-20 11:00:00,8.7,11.0,Skiing,98,3
2024-02-20 12:00:00,-26.4,3.1,Ice Skating,16,4
2024-02-20 13:00:00,26.4,3.6,Ice Skating,26,2
2024-02-20 14:00:00,,2.0,Snowboarding,95,3
2024-02-20 15:00:00,-2.8,1.6,Snowboarding,137,4
2024-02-20 16:00:00,-5.5,5.3,Ice Skating,127,3
2024-02-20 17:00:00,-2.1,0.6,Skiing,101,1
2024-02-20 18:00:00,0.2,10.6,Skiing,59,1
2024-02-20 19:00:00,1.5,7.6,Skiing,137,3
2024-02-20 20:00:00,0.6,1.1,Snowboarding,15,3
2024-02-20 21:00:00,-4.1,5.9,Skiing,167,5
2024-02-20 22:00:00,-7.0,4.6,Snowboarding,83,2
2024-02-20 23:00:00,,1.0,Snowboarding,65,1
2024-02-21 00:00:00,-6.9,1.6,Snowboarding,48,3
2024-02-21 01:00:00,6.3,2.6,Ice Skating,151,4
2024-02-21 02:00:00,0.9,6.0,Skiing,63,2
2024-02-21 03:00:00,-34.4,5.1,Snowboarding,31,4
2024-02-21 04:00:00,,3.8,Skiing,194,2
2024-02-21 05:00:00,,7.3,Ice Skating,50,4
2024-02-21 06:00:00,-5.2,7.1,Skiing,99,1
2024-02-21 07:00:00,-8.9,4.8,Ice Skating,19,3
2024-02-21 08:00:00,6.2,7.7,Snowboarding,11,3
2024-02-21 09:00:00,4.5,2.0,Snowboarding,57,5
2024-02-21 10:00:00,-12.7,10.7,Ice Skating,51,3
2024-02-21 11:00:00,-0.9,4.8,Snowboarding,148,1
2024-02-21 12:00:00,-14.7,8.6,Skiing,149,2
2024-02-21 13:00:00,-18.8,4.0,Skiing,151,2
2024-02-21 14:00:00,-11.3,1.2,Ice Skating,39,3
2024-02-21 15:00:00,3.6,3.9,Skiing,69,4
2024-02-21 16:00:00,4.5,2.3,Snowboarding,167,3
2024-02-21 17:00:00,0.1,6.0,Snowboarding,47,2
2024-02-21 18:00:00,2.3,3.2,Snowboarding,84,5
2024-02-21 19:00:00,0.2,9.0,Skiing,74,2
2024-02-21 20:00:00,-11.4,5.7,Snowboarding,184,4
2024-02-21 21:00:00,-0.7,5.8,Skiing,48,4
2024-02-21 22:00:00,3.0,1.2,Ice Skating,186,5
2024-02-21 23:00:00,2.5,20.8,Snowboarding,82,4
2024-02-22 00:00:00,6.9,9.2,Ice Skating,67,3
2024-02-22 01:00:00,2.1,7.8,Skiing,116,3
2024-02-22 02:00:00,-1.5,2.0,Skiing,98,2
2024-02-22 03:00:00,5.7,3.8,Ice Skating,26,1
2024-02-22 04:00:00,-5.3,0.7,Snowboarding,143,3
2024-02-22 05:00:00,,3.9,Snowboarding,152,3
2024-02-22 06:00:00,-6.6,0.8,Snowboarding,104,5
2024-02-22 07:00:00,-12.4,4.0,Ice Skating,165,3
2024-02-22 08:00:00,-11.8,5.2,Skiing,181,2
2024-02-22 09:00:00,-6.4,2.5,Ice Skating,155,5
2024-02-22 10:00:00,-12.9,3.5,Skiing,169,3
2024-02-22 11:00:00,,10.4,Snowboarding,181,2
2024-02-22 12:00:00,-23.9,0.6,Snowboarding,79,5
2024-02-22 13:00:00,-2.9,7.8,Skiing,72,1
2024-02-22 14:00:00,-5.0,0.9,Snowboarding,67,2
2024-02-22 15:00:00,-13.2,0.2,Ice Skating,184,3
2024-02-22 16:00:00,1.6,1.0,Skiing,135,5
2024-02-22 17:00:00,,7.2,Snowboarding,154,1
2024-02-22 18:00:00,-21.1,2.6,Snowboarding,176,2
2024-02-22 19:00:00,-12.6,10.3,Snowboarding,196,1
2024-02-22 20:00:00,-12.7,3.7,Snowboarding,144,2
2024-02-22 21:00:00,-14.4,0.1,Skiing,72,3
2024-02-22 22:00:00,,6.3,Skiing,126,2
2024-02-22 23:00:00,-6.9,0.6,Snowboarding,194,3
2024-02-23 00:00:00,-7.6,7.8,Ice Skating,171,2
2024-02-23 01:00:00,-25.0,0.9,Ice Skating,62,5
2024-02-23 02:00:00,,2.1,Ice Skating,91,2
2024-02-23 03:00:00,-17.4,7.2,Ice Skating,185,2
2024-02-23 04:00:00,-4.4,15.4,Skiing,197,4
2024-02-23 05:00:00,-2.2,2.3,Skiing,52,4
2024-02-23 06:00:00,8.6,8.8,Ice Skating,13,2
2024-02-23 07:00:00,-18.1,1.1,Skiing,84,4
2024-02-23 08:00:00,-35.2,8.2,Ice Skating,103,3
2024-02-23 09:00:00,-3.2,5.4,Snowboarding,116,4
2024-02-23 10:00:00,13.0,1.1,Snowboarding,100,2
2024-02-23 11:00:00,7.4,1.8,Ice Skating,102,1
2024-02-23 12:00:00,-2.9,0.7,Skiing,189,1
2024-02-23 13:00:00,-9.9,2.4,Ice Skating,169,2
2024-02-23 14:00:00,3.1,1.1,Skiing,122,2
2024-02-23 15:00:00,-14.7,5.2,Snowboarding,99,1
2024-02-23 16:00:00,-0.2,26.0,Skiing,103,5
2024-02-23 17:00:00,0.1,0.1,Ice Skating,188,4
2024-02-23 18:00:00,5.6,3.9,Snowboarding,147,5
2024-02-23 19:00:00,22.6,4.3,Snowboarding,149,3
2024-02-23 20:00:00,-1.1,12.3,Skiing,176,1
2024-02-23 21:00:00,-10.1,3.5,Snowboarding,147,1
2024-02-23 22:00:00,-5.3,3.9,Snowboarding,101,5
2024-02-23 23:00:00,-22.7,3.2,Skiing,114,3
2024-02-24 00:00:00,-11.9,1.6,Snowboarding,82,5
2024-02-24 01:00:00,-9.1,0.3,Ice Skating,19,3
2024-02-24 02:00:00,-10.2,2.6,Skiing,113,2
2024-02-24 03:00:00,-3.5,0.3,Skiing,160,2
2024-02-24 04:00:00,-13.2,4.0,Skiing,150,1
2024-02-24 05:00:00,6.2,1.8,Skiing,57,2
2024-02-24 06:00:00,-5.0,3.8,Ice Skating,118,5
2024-02-24 07:00:00,-5.1,0.7,Skiing,98,3
2024-02-24 08:00:00,-8.3,13.5,Ice Skating,53,1
2024-02-24 09:00:00,-3.4,11.2,Skiing,102,2
2024-02-24 10:00:00,3.3,1.1,Skiing,73,1
2024-02-24 11:00:00,-13.7,2.1,Snowboarding,49,1
2024-02-24 12:00:00,-11.6,4.8,Snowboarding,143,3
2024-02-24 13:00:00,-8.0,0.5,Ice Skating,129,5
2024-02-24 14:00:00,-18.5,2.2,Snowboarding,81,5
2024-02-24 15:00:00,-13.2,1.4,Skiing,107,4
2024-02-24 16:00:00,-9.8,12.4,Ice Skating,180,5
2024-02-24 17:00:00,3.7,9.6,Snowboarding,41,2
2024-02-24 18:00:00,-2.4,4.3,Skiing,186,4
2024-02-24 19:00:00,-3.1,3.7,Snowboarding,83,4
2024-02-24 20:00:00,3.5,13.3,Snowboarding,132,4
2024-02-24 21:00:00,-6.4,13.5,Snowboarding,156,4
2024-02-24 22:00:00,-1.1,17.4,Snowboarding,93,5
2024-02-24 23:00:00,-6.0,0.7,Skiing,61,4
2024-02-25 00:00:00,-2.3,0.9,Snowboarding,189,2
2024-02-25 01:00:00,-10.8,5.6,Ice Skating,43,2
2024-02-25 02:00:00,-29.4,3.9,Ice Skating,196,1
2024-02-25 03:00:00,-6.3,0.1,Snowboarding,90,2
2024-02-25 04:00:00,9.2,0.3,Ice Skating,117,1
2024-02-25 05:00:00,4.3,10.9,Snowboarding,135,2
2024-02-25 06:00:00,4.7,10.2,Skiing,14,4
2024-02-25 07:00:00,7.4,2.2,Skiing,50,3
2024-02-25 08:00:00,-4.1,11.1,Ice Skating,43,4
2024-02-25 09:00:00,-3.0,4.5,Ice Skating,191,5
2024-02-25 10:00:00,-11.2,8.2,Snowboarding,29,1
2024-02-25 11:00:00,-8.2,2.8,Snowboarding,191,3
2024-02-25 12:00:00,1.2,0.6,Snowboarding,75,2
2024-02-25 13:00:00,7.0,2.8,Skiing,101,4
2024-02-25 14:00:00,-6.4,3.1,Snowboarding,155,1
2024-02-25 15:00:00,-9.5,4.0,Skiing,53,1
2024-02-25 16:00:00,-5.0,0.6,Ice Skating,112,2
2024-02-25 17:00:00,,23.8,Skiing,57,1
2024-02-25 18:00:00,,1.4,Ice Skating,44,2
2024-02-25 19:00:00,-28.0,1.1,Skiing,120,2
2024-02-25 20:00:00,-10.5,3.7,Skiing,48,4
2024-02-25 21:00:00,-17.2,3.9,Snowboarding,12,1
2024-02-25 22:00:00,-10.1,2.9,Ice Skating,28,5
2024-02-25 23:00:00,-6.5,7.4,Skiing,134,5
2024-02-26 00:00:00,-9.5,3.6,Skiing,155,4
2024-02-26 01:00:00,9.5,4.7,Ice Skating,92,4
2024-02-26 02:00:00,-1.7,6.4,Skiing,14,2
2024-02-26 03:00:00,-2.0,0.1,Ice Skating,64,5
2024-02-26 04:00:00,1.2,4.2,Ice Skating,22,1
2024-02-26 05:00:00,-16.4,10.8,Ice Skating,171,5
2024-02-26 06:00:00,5.4,0.1,Skiing,27,4
2024-02-26 07:00:00,-5.8,2.6,Skiing,77,4
2024-02-26 08:00:00,,13.0,Snowboarding,109,2
2024-02-26 09:00:00,-15.7,2.2,Ice Skating,180,1
2024-02-26 10:00:00,-20.5,3.1,Skiing,178,4
2024-02-26 11:00:00,,20.0,Skiing,47,1
2024-02-26 12:00:00,-1.2,1.1,Ice Skating,175,5
2024-02-26 13:00:00,-14.0,0.3,Ice Skating,150,2
2024-02-26 14:00:00,-13.7,9.8,Ice Skating,134,5
2024-02-26 15:00:00,6.3,10.1,Snowboarding,31,4
2024-02-26 16:00:00,-16.9,3.2,Snowboarding,38,4
2024-02-26 17:00:00,11.4,3.6,Snowboarding,146,1
2024-02-26 18:00:00,-14.0,9.0,Ice Skating,119,4
2024-02-26 19:00:00,1.4,6.7,Skiing,117,1
2024-02-26 20:00:00,-8.3,1.5,Ice Skating,77,3
2024-02-26 21:00:00,1.0,0.1,Skiing,113,4
2024-02-26 22:00:00,,3.3,Snowboarding,154,5
2024-02-26 23:00:00,,9.8,Snowboarding,174,5
2024-02-27 00:00:00,-4.6,11.3,Snowboarding,141,1
2024-02-27 01:00:00,-15.0,15.6,Skiing,49,3
2024-02-27 02:00:00,2.4,10.6,Skiing,153,4
2024-02-27 03:00:00,-10.1,4.3,Ice Skating,148,2
2024-02-27 04:00:00,-7.3,2.9,Ice Skating,35,2
2024-02-27 05:00:00,-14.9,7.5,Ice Skating,104,5
2024-02-27 06:00:00,-30.6,6.7,Snowboarding,107,4
2024-02-27 07:00:00,-6.9,3.9,Ice Skating,112,2
2024-02-27 08:00:00,19.1,0.5,Snowboarding,134,1
2024-02-27 09:00:00,2.8,13.0,Skiing,11,4
2024-02-27 10:00:00,-5.2,3.0,Snowboarding,100,5
2024-02-27 11:00:00,-7.6,2.3,Snowboarding,54,3
2024-02-27 12:00:00,-4.8,5.0,Snowboarding,180,1
2024-02-27 13:00:00,0.5,5.6,Skiing,12,1
2024-02-27 14:00:00,-16.8,1.2,Skiing,171,4
2024-02-27 15:00:00,6.1,9.1,Ice Skating,89,3
2024-02-27 16:00:00,2.2,1.7,Ice Skating,73,1
2024-02-27 17:00:00,2.2,1.0,Ice Skating,144,3
2024-02-27 18:00:00,-0.6,2.6,Skiing,44,5
2024-02-27 19:00:00,-4.8,6.6,Skiing,31,1
2024-02-27 20:00:00,1.7,16.8,Skiing,185,2
2024-02-27 21:00:00,0.9,8.3,Skiing,169,5
2024-02-27 22:00:00,-8.5,14.1,Skiing,35,5
2024-02-27 23:00:00,-10.7,0.8,Snowboarding,129,1
2024-02-28 00:00:00,-4.0,0.4,Ice Skating,15,2
2024-02-28 01:00:00,10.5,4.1,Snowboarding,183,3
2024-02-28 02:00:00,-17.4,1.7,Ice Skating,192,2
2024-02-28 03:00:00,-19.7,8.8,Snowboarding,127,5
2024-02-28 04:00:00,-3.4,5.6,Skiing,192,1
2024-02-28 05:00:00,-4.5,17.7,Ice Skating,94,2
2024-02-28 06:00:00,-3.3,1.5,Snowboarding,194,2
2024-02-28 07:00:00,-2.6,3.3,Ice Skating,130,5
2024-02-28 08:00:00,-7.2,3.5,Skiing,72,3
2024-02-28 09:00:00,9.9,1.4,Skiing,138,2
2024-02-28 10:00:00,-21.0,4.5,Ice Skating,158,2
2024-02-28 11:00:00,-13.3,2.9,Ice Skating,29,4
2024-02-28 12:00:00,-6.0,3.0,Skiing,38,5
2024-02-28 13:00:00,-21.4,2.3,Skiing,52,4
2024-02-28 14:00:00,-6.8,0.1,Skiing,182,5
2024-02-28 15:00:00,,3.7,Snowboarding,74,5
2024-02-28 16:00:00,-4.8,2.0,Ice Skating,140,4
2024-02-28 17:00:00,-2.7,0.0,Skiing,105,3
2024-02-28 18:00:00,-17.6,1.8,Ice Skating,29,3
2024-02-28 19:00:00,-11.2,1.6,Snowboarding,90,5
2024-02-28 20:00:00,-8.8,2.5,Snowboarding,46,4
2024-02-28 21:00:00,-8.2,0.7,Skiing,47,2
2024-02-28 22:00:00,7.8,3.5,Ice Skating,54,5
2024-02-28 23:00:00,0.6,5.9,Snowboarding,179,5
2024-02-29 00:00:00,-16.1,5.0,Ice Skating,55,1
2024-02-29 01:00:00,-2.5,8.1,Ice Skating,69,3
2024-02-29 02:00:00,-0.0,3.0,Skiing,105,4
2024-02-29 03:00:00,6.4,3.7,Snowboarding,22,2
2024-02-29 04:00:00,10.8,8.3,Snowboarding,40,2
2024-02-29 05:00:00,-15.2,2.8,Snowboarding,133,5
2024-02-29 06:00:00,-13.1,6.0,Ice Skating,77,2
2024-02-29 07:00:00,-17.6,2.9,Snowboarding,125,2
2024-02-29 08:00:00,-7.3,2.7,Snowboarding,71,5
2024-02-29 09:00:00,,7.1,Ice Skating,186,3
2024-02-29 10:00:00,4.9,1.0,Snowboarding,155,1
2024-02-29 11:00:00,-5.8,2.1,Snowboarding,84,3
2024-02-29 12:00:00,-8.2,1.3,Ice Skating,115,3
2024-02-29 13:00:00,-3.5,2.2,Snowboarding,62,1
2024-02-29 14:00:00,-13.4,1.3,Skiing,155,5
2024-02-29 15:00:00,15.9,4.3,Ice Skating,60,3
2024-02-29 16:00:00,-21.1,8.0,Snowboarding,178,4
2024-02-29 17:00:00,-3.2,7.7,Skiing,110,4
2024-02-29 18:00:00,15.2,2.3,Ice Skating,110,1
2024-02-29 19:00:00,-4.9,22.4,Snowboarding,92,4
2024-02-29 20:00:00,-6.9,4.5,Ice Skating,132,5
2024-02-29 21:00:00,-8.6,2.5,Skiing,143,2
2024-02-29 22:00:00,-6.8,9.0,Ice Skating,174,5
2024-02-29 23:00:00,8.7,6.5,Snowboarding,21,1
2024-03-01 00:00:00,-27.1,6.9,Skiing,90,2
2024-03-01 01:00:00,10.3,1.1,Ice Skating,11,4
2024-03-01 02:00:00,-19.2,3.2,Snowboarding,62,3
2024-03-01 03:00:00,-7.7,9.9,Snowboarding,162,4
2024-03-01 04:00:00,-9.3,3.5,Skiing,165,5
2024-03-01 05:00:00,0.9,5.8,Skiing,182,5
2024-03-01 06:00:00,,4.4,Ice Skating,46,1
2024-03-01 07:00:00,-0.4,9.2,Snowboarding,154,3
2024-03-01 08:00:00,15.2,1.7,Skiing,78,3
2024-03-01 09:00:00,-18.6,4.3,Snowboarding,65,2
2024-03-01 10:00:00,-3.1,0.7,Ice Skating,130,2
2024-03-01 11:00:00,-11.6,5.9,Skiing,67,5
2024-03-01 12:00:00,,6.6,Ice Skating,13,1
2024-03-01 13:00:00,-4.8,0.2,Ice Skating,112,5
2024-03-01 14:00:00,-11.4,5.6,Skiing,192,3
2024-03-01 15:00:00,-0.1,2.7,Ice Skating,58,3
2024-03-01 16:00:00,13.0,0.7,Snowboarding,47,5
2024-03-01 17:00:00,-6.9,2.7,Skiing,54,3
2024-03-01 18:00:00,2.2,1.1,Snowboarding,117,2
2024-03-01 19:00:00,-17.9,2.7,Ice Skating,167,3
2024-03-01 20:00:00,-14.6,2.4,Skiing,46,2
2024-03-01 21:00:00,-0.3,6.7,Snowboarding,193,4
2024-03-01 22:00:00,,7.4,Snowboarding,164,1
2024-03-01 23:00:00,-1.4,4.7,Snowboarding,41,1
2024-03-02 00:00:00,-8.1,0.1,Snowboarding,148,3
2024-03-02 01:00:00,-5.0,13.4,Snowboarding,67,1
2024-03-02 02:00:00,-17.5,5.8,Ice Skating,86,4
2024-03-02 03:00:00,1.0,0.2,Ice Skating,172,3
2024-03-02 04:00:00,3.8,8.5,Ice Skating,26,2
2024-03-02 05:00:00,-9.5,1.1,Ice Skating,167,4
2024-03-02 06:00:00,-9.7,4.3,Ice Skating,155,4
2024-03-02 07:00:00,-2.3,3.1,Ice Skating,39,1
2024-03-02 08:00:00,-9.4,2.7,Ice Skating,99,2
2024-03-02 09:00:00,-5.7,11.0,Snowboarding,128,5
2024-03-02 10:00:00,16.0,2.9,Ice Skating,25,4
2024-03-02 11:00:00,-7.5,0.4,Snowboarding,84,1
2024-03-02 12:00:00,-8.6,14.7,Skiing,191,4
